content,score
I play this on xbox all the time but it keeps saying usb debugging on mobile even after i turned it off i also reseted my device and still didnt work if you. Fix that Please,2
"This game is still unoptimized garbage for Android. Sometimes it's smooth and you get all excited because you think you're going to get a bad game, then the freezes and hiccups start popping up. Name literally any other game, BR or not, and it will run 1000x better on the highest Graphics and FPS settings compared to Fortnite on the lowest possible settings. This is a joke.",2
"Let's Compare some gameplay. My friend has the new IPhone. Or one of the newer ones. On his phone, the game is poor. This is because he got it before it came out on the Google Play Store. Now I don't have an iPhone. I have a phone called the essential something. Amazing quality phone. You can by it on eBay. But just the graphics are horrible. The gameplay is scary. I try to move and BOOM glitching out. It's just super laggy. I understand you didn't want this on the play store but do better",2
"Eh.. I just have to say it.. Fortnite is a very fun console game. For phone, I dont know, I havent even played it yet. Thing is, having to download a 100MB app and then a 4.5GB app on TOP of that is insane. Be nice if it were just a singular app. Also, 4.5GB is SO much storage for an app to take up! I have too many apps that I need to keep and I can't delete them to play Fortnite. If you're reading this, Epic Games, please lower the storage space of the download! Then, it would be poor!!!!",2
"Poor Controls and worst graphics even at max graphics settings (using Asus 5z, SD 845). Whooping 7.4 GB data for this game? HAVE YOU LOST YOUR MIND? It shouldn't even be over 3 GBs. I wonder what did you do it with that much of data. Even games with 1GB data have better graphics than this. Cross platform makes it much harder for mobile gaming. Couldn't even customise the control UI. It's clear that this game is not optimised for mobiles and bad luck getting players with this issues.",2
I have an Asus ROG phone II. Bascially any high quality game can be played smoothly on this phone. So i downloaded this game (additional file 7.2GB). At first the game went smoothly but whenever i enter battle royale....it crashes and says try again. I have never got to play a single battle. Please fix it.,2
8g to install followed by a 2g update. I knew from the start that playing fortnite on a android/mobile would not be ideal. But i had not other option since epic game don't care about realeasing fortnite on linux any time soon...,2
This game has alot of potential but it crashes alot more than call of duty mobile. I'm on a Google pixel 3 and it crashes before I even get past the loading screen. Sometimes it crashes in the middle of a match or just lags. If you guys can fix this I'd give me it 5 stars because like I said it has potential to be better than call of duty mobile which I play daily. Y'all fix these issues and I might bring my money here,2
I gotta be honest. This game can be fun and I hate playing it. But the game runs horrible on mobile. I have the samsung s10e and this game is choppy and the frames drop so much. Pubg mobile is way more polished in my opinion since the game runs smoother and the battery doesn't drop as horrible as fortnite. I hope you start to polish this game to run better on android ports.,2
"Very very long loading time to actually get into the game. Once the game starts, it's laggy FPS fluctuates between (15-27) , making it unplayable. Please work on the optimization and right now it's connecting to Middle East or Europe which sets my ping to >500 I'm from India. I have a SD845 with 6gb ram, it's still very unplayable. fix the  glitches",2
"The game heats my phone up but I did get a few kills, I like the fact that you can lock on to targets and kill enemies if they are a far away. It would be a poor game if I could drop without the game freezing sometimes. I normally drop somewhere safe so I don't get spawn killed. I have the ASUS smartphone and in general my phone doesn't run as well with lower batteries. But this is the only 5 GB game that I cannot play, pub G even has better fps and gameplay on my phone.",2
"When I opened this app and sign in, it keeps saying error when there's really nothing wrong. I tried everything and its keep saying the same thing, I'm rating this 2 stars I dont think u should install this app???? 🤔🤨🤨So I installed it again and now it took me weeks or a month for it to update and I'm still waiting right now so I have no idea what the hell is going on xxxxx",2
It takes a lot of Data/Internet. Game is quite choppy even after running in a 8GB RAM Phone. The Controls aren't that smooth and Motion/Gyroscope settings are missing that's creating a uneven gameplay for Gyro players like me. And the most Effective problem is you get to match with High level/Pro players even when you're a beginner for this game.,2
"it's kind of slow at times and the graphics is super low despite it being fine on most other games. movement is quite confusing because when i try running in certain directions, it'll make me go elsewhere. it also doesn't allow me to run up hills? not exactly sure if that's meant to happen or not.",2
"Right now, for 12.60, I can't even log in. My phone crashes every single time I boot the game up. There was a maintenance patch that supposedly game out, but I can't even get an update for it. The game worked back in season X, so why is the game so broken now?",2
i like the app but when i try load in it says connection error when my connection is perfectly fine. fix the  glitches,2
I would like to report that whenever I wanted to sign in with Ps it wouldn't load my was on full bars and did not have any delay,2
The game keeps crashing and kicking me out despite a stable connection and device that meets all requirments,2
"Not bad for first attempt but guys like you can do much more. I play in a flagship android device with Snapdragon 855+ chip, 8 gigs of ram and 256 gigs of storage. Guess what this game would not allow me to play at 60fps with any resolution. And controls are straight up garbage. And pc users also show up with 120 fps and kill us easily. There is no bad experience here. Really need to improve controlls and definitely 60 fps must be available for devices with Snapdragon 855 chip or above. fix the  glitches",2
Major connectivity issues. I have poor WiFi connection but I am constantly jumping in and out of connection with the server. The controls are clunky and the movement mechanics are not bad. Feels like the character is trying to keep up with the movements. I should not have connectivity issues. Game shows 50-60FPS but I keep losing connection for a few seconds constantly throughout the game.,2
So far its alright but the river glitch is horrible and so is the fact that the game asks so much of my phone. I can only play about 10 games on 120 hz before my phone is hot af...plus there's the main issue that I'm using a controller then I barely touch the screen and my interface changed to touch to shoot. Pathetic..annoying..the map switches sides when that happens,2
So excited when i download additional file about 7.5GB included apk..(only with my data..not wifi)After that created accounts and opening loading screen..game automatically out to home screen..i am really mad..I have about40GB free space..Hope to fix ASAP.I am Waiting still not uninstall.. so sad to unistall..thz. My Phone Model is VivoV11(i knew it my phone model officially not yet out for this game) Hope this update work. Thz(20.5.2020),2
Keeps crashing on the phone and dont load have to uninstall and then add again get to play once and then crashes again,2
"Game is very bad but I'm using Samsung Galaxy A70 and I'm not able to upgrade graphics quality. I'm facing very difficulties because of that low quality.. please help me to upgrade perfect graphics, 3d characters and game quality. And I don't understand why logging in is taking so much time to open game interface.",2
"Bad game, not so poor. I have a Huawei P30 and I got so happy to see the game, finally on the store.. The only thing I don't like is the controls, there has to be a way where u can add all the buttons without being so complicated it. Fix pls.",2
"Terrible optimization, comes to a point where it becomes unplayable, at least it should be stable at low settings, why haven't you add a reconnect option?, it is frustrating, when i am in the middle of a match sometimes my phone disconnects and immediately reconnects to the internet and it kicks me out of the match.",2
It lags kinda a lot and when I start the game again it just wasn't opening......,2
"I hate the game on PC and console. On this mobile app, you can not leave the app during any point in the loading or gameplay. Even just to switch to another app you have to completely reload the game. I hope this can be changed so the app can still run in the background. Thanks!",2
"Disappointing. The game is poorly optimised, running it on the Samsung Galaxy S20+ and it lags like hell, the frames are all over the place. Theres no option to set the game to rounded corners too or change where the UI sits. The control schemes are terrible too, like you should take a look into PUBG or COD:Mobiles control schemes",2
"It's ok but I was expecting much more smooth gameplay from epic games I've playing fortnite pc from a long time so its really nice game but on Mobile platform it should match only with Mobile players and the controls are really hard and laggy at the same time. 30fps just don't give much smooth gameplay compared to 60fps . AND 7-8GB data !!!!!! What did u do with that it isn't worth that much data if u can't give smooth gameplay , compare to other BR games this game needs very much updates.",2
Very lagy on Android Samsung new phone gets really annoying and yes I have a poor connection to the internet,2
7.4 gb is the app size .. thats crazy for Android standard. Its not like COD where you can pick up and just go. The controls and UI is confusing and daunting for new players. So after 5 mins looking around in the 'briefing' hall' finally i was to get into the actual game. I got hit and should be dead but instead the character is on d ground on all four crawling lol .. Gotta do better for the android crowd. Am uninstalling this and play COD instead. Maybe .. jz maybe will revisit this later,2
Its not smooth as it should be . It will be fun if the graphics are bad . Other problem is that you cannot edit your controls you have to play with default control that are there. I want customize my controls acc. To my need . Epic will habe to fix a lot of things in this game to make it competitive with other similar games,2
"I only gave it 2 stars because when I was going to upgrade my Maya's hair, I accidentally put it on pony tail. Epic games can you please make it NOT where your Maya will be permanently made then I'll give it 5 stars . And the game glitches every time I go live. And lastly can you make the textures better for mobile like the build you make with wood stone and metal?",2
"I couldn't even make a new account. On PS4 Fortnite, it says epic games will never ask for your password. Well, I think that is a huge lie. Anyways, at least the game is free and you don't have to spend money on something that's hard to make an account for.",2
Tried playing this on network and crash crash. Needs excellent wifi then it overheats phone and crashes. I was able to play one full round but had major lag with consistent rubberbanding. Graphics out of game are excellent. I'm going to play with setting more and try and lower lag but so far no bad for competitive game play.,2
"After the latest update, the game routinely says my phone's graphics don't support the game. It's a Pixel 3 XL, so not an old phone. The game does not utilize system resources well. PUBG Mobile has no problem even with rendering distance and detail maxed out.",2
Keep getting kicked off game soon as I jump out of battle bus says something about vpn usage internet lag or cheating why is this happening fix the  glitches,2
When i first saw this app i was really excited to download it as my friends hate playing it you can build everything so when i download it was 3gb but its fine because games like that usually had bad grapics but when i first played it was all glitchy and had only 2fps i mean if your glider just cant go down then how do you land the guns to the buttons are so messed up and no im not playing in a potato phone im playing in a samsung tab for me i say pubg is better,2
"Why do I still have to do 2 downloads? Just put all the downloads into one on the play store. Also, 3 GB for cartoon graphics is ridiculous, and if my s8 doesn't have trouble playing call of duty mobile on the highest settings, then why does it barely get 30 fps on a cartoon game. You shouldn't need an s10 just to get bad graphics.",2
OK So I know its a heavy game but please add a 60 fps option on more devices cause it is barely playable in 30 fps . I have Redmi K20 with Snapdragon 855 and 6 GB of ram which i think is enough to handle 60 fps but it is not giving me an option to do it . So please add a 60 fps support for more devices. fix the  glitches,2
"Ok where do I begin , I played the first season on mobile , and it was a pain , but it was a work in progress , I figured by now you'd have most the errors out of the app , including the difficulty of getting your fortnite account from your xbox 1 to your phone it gives me idk how many different error messages",2
"The game is poor, the problem for me is that it doesnt update through the appstore. You have to open the game to find out it needs and update which is usually massive. This is just a bad user experience. Additionally the heat it generates is substantial.",2
"Wasn't Really A Fan Of The Game But I Really Grew A Lot Of Interest In It. I Do Not Have A Console Or A PC But I Do Have A High End Device. I Wanted To Really Enjoy This Game But It Really Did Hurt My Expectations On Mobile. The Graphics Are Bad Even On Epic Setting, Also The Fact That 60 FPS Still Lags The Gameplay Hurts. Controls Are An Okay, What Was Bad Is The Character Movement Which Was Very Odd Compared To Other Battle Royale Games. Fix The Graphics And The Lag Issues Please Epic Games 😕",2
Doesn't let me install the update. It says device not supported and I have all the specifications the device needs to run the game even in low graphics. Please Epic just let me play the game. Thank you! I wish I could play it on mobile for once. fix the  glitches,2
I have the Moto Z3 and it runs amazing on the phone graphically it kicks me out of the game at various different times and it needs to be more stable for Android or I maybe just need help setting this up on here making it play able I've put the graphics to lowest and it seems the problem I believe has to do with servers like I notice problems playing with friends in the 100pvp battle mainly,2
"Stuck in connecting After a large download, I was able to play only once, after that the next time I tried playing. It just keeps saying connecting then error. Even with a 2MB/sec speed, I am not able to enter. Fix this! This problem will make me uninstall the game.",2
I would rate higher but no... because I play on mobile and I used to get 60 fps now i get 30 for some reason the y took 60 completely out of my settings my game was running perfectly fine and my phone note 9 could handle it perfectly so i dont know why they did this but it would be a 5 star if there were not so many bugs and problems with mobile fortnite fix the  glitches,2
When i jump off the bus it allways kicks me out of the match and says im in developer mode and need space but i fixed it,2
In my realme 3 pro Fortnite does not support well and it's run at low quality but still it's lagging,2
I'm unable to get into the game & it shows unable to connect every time I opened the game 8 The game crashes a lot,2
Badly. Optimised for my phone. Crashed a few times. fix the  glitches,2
Cant even log in to my account. 8 The game crashes a lot,2
I dint like the new map and my level goes down as I play,2
I don't like it a lot because it dosent let me download it so if who ever made fornite pls fixe it so that's why I gave a 2 star,2
"With the new update I can not spend 30 minutes without crashing. I always experience glitches were I can't log in and I have to uninstall and reinstall the game back. The game is fun , But I barely enjoy it since bigs always occur to me and I always lose because of it.",2
"The lag of android fortnite is unbelievable, I play on an s10 and the lag I get is really bad, 40-60 fps, optimize android like how u do it with ios because it really is unplayable , I always run low with my minimum screen resolution hd+ with 45% resolution in game",2
Graphics are the worst I've ever seen on mobile games.,2
It won't let me sign in a new account,2
I keep getting kicked randomly fix the  glitches,2
It always kicks me out in top 10 - 25,2
I ts laging too much after the update i play on note 8 The game crashes a lot,2
It crashes before I could even land in my tab s4,2
Im downloading fortnite its been 15-20 damn minutes and it's at SIX%,2
The game is bad but is not for the phone because is so hard and have so many FPS drop I'm playing with redmi note 9 and I play with 40 fps and you can't move the control is fixed that was bad,2
This game has issues like a simple call could cancel the network and does not reconnect you back and play game at all.Game need some more optimisatiom on how much data it is needed to download to play a game.,2
It doesn't connect But... I like it,2
"Edit: It's all about skins and other things in the game, but why did you see so few v-bucks for those who play for free? Give me one more, so that they can have some skins, harvesting tools, gliders, contrail, etc. Thanks you. Pls add replay mode",2
It was bad then it's not,2
"New season is bad bro, water everywhere",2
They should include team death match mode also,2
Crashes all the time and i run 5 fps all the time and dont say clear stuff cuz i have nothing but this,2
The graphics are terrible lol,2
The game is not working bro 2 stars only,2
"This game is a laggy unfinished unoptimized mess, it lags constantly and often crashes, it's fun when it works but that's never common",2
I had to drop my review by 3 stars because lately fortnite crashes and sends me back to the home screen every time before I even land. EPIC please fix this and make mobile playable again please I hate your game.,2
it's unplayable on this platform but the game is very bad on other consoles and computers and smart devices you just need to work on this one a little bit more but keep up the bad work ethic,2
Very poor gaming experience. Lag is so bad it completely makes my phone freeze. I can tell it's a gun game but I'm probably going to uninstall it because of the poor connectivity issues. I was hoping to be able to spend time with my son playing but we'll have to find another game.,2
Poor experience,2
This is cool but it made me deflate half of my apps to download it! Also it just keeps says connecting! Dont download this on your phone with is what I'm using,2
"Fun game exept your updates are way too much in short periods and the size of the updates is bizzare really almost 5 gig every week. Please get some tips from other gaming platforms like pub g....how is your updates so big when you never add any maps,guns or cars.... Sadly will be deleting the game the updates are just too regular and too big",2
Very lagy on Android Samsung new phone gets really annoying and yes I have a poor connection to the internet,2
Because its har on the phone if there was some thing to make it easier i would be happy,2
"Everytime i try to log in with my PSN account, its always saying verifying and it just takes me back to the login page and takes me back to the verifying page over and over and over AGAIN. Please fix this bc i am not really liking this.",2
How do I take my account out of dev mode,2
It was okay at first but it took so long to download and took up so much data also it drains your battery when you play it first my phone was at 100 and when I was done playing it was at 20 so that sucks but overall the game is fun but crashes a bit so I give its 2 star rate.,2
Don't like the new rifles and burst assault r not like they were they were better but do like the purple ones,2
I can sign in with my ps network account please can I do that It doesn't want to work,2
It's a dead.but.bad game,2
Need 60 fps in my redmi k20 pro,2
The game keeps crashing and kicking me out despite a stable connection and device that meets all requirments,2
I hate everything about it but I really miss season 3. Can you pls make a game mode or something of the old map.,2
Hard to kill people in a new have to buy V bucks,2
Really laggy graphics bad,2
It is showing error build meta download error Lags too much ,2
8g to install followed by a 2g update. I knew from the start that playing fortnite on a android/mobile would not be ideal. But i had not other option since epic game don't care about realeasing fortnite on linux any time soon...,2
When i am playing a game on this it would kick me off for no reason.,2
When i jump off the bus it allways kicks me out of the match and says im in developer mode and need space but i fixed it,2
The updates really ruin the game the graphics are really bad but the updates are just-,2
"I dont know why but when I use shotguns at close range it only does about 34 damage. At first the damage was too much but now its too little. It does have no ads, but the community is extremely toxic.",2
Epic game still didn't give me my vbucks for not letting me in the doomsday 🥺,2
I keep having theres a problem u have been removed from the match due to my ip etc i cant fix it and unable to play for months now plzz epic games fix ur game,2
The game is amazeing but the graphics are bad on mobile,2
Drains battery like crazy.. Remove launcher pls it takes too much time to enter the game..,2
The new storm Lags too much ,2
really low graphics but meh,2
Shouldn't of brought back the OG skins. The storm ruins gameplay,2
Poor Lags too much ,2
When I joined a server the quality of the game was leggy and epic kicked me out,2
i would rate more but this new emote thing is bad. I'd prefer having r3.,2
I KEEP PLAYING WITH PPL WHO ARE SWEATS AND SPAMMER PLS DO SMTH,2
Keeps crashing on the phone and dont load have to uninstall and then add again get to play once and then crashes again,2
Just crashing in creative and i dont like the skins that are new they are bad and need buffing.,2
"I absolutely hate the new update! Why did you start us over again?! The levels we've worked on for months, you have taken away. If you don't bring our levels and process back.. I QUIT FORTNITE!!",2
"The updates are insane, every time you load it up there are HUGE updates, takes so much space would be bad if there were smaller updates and less often.",2
The water Is trash Lags too much ,2
I would have given it full 5 star rating. But the game contains SOME inappropriate content and requires slot of thing to just run. It also needs a lot of requirements to run on max graphics. Idk why the hd graphics isn't downloading and showing up even after it's done it shows 100% but actually I cannot customize the settings like it said. EPIC GAMES PLEASE FIX THIS.,2
This gave me HIV do not recommend,2
I can't win because the controling is too hard and the aim assesst is broken,2
Make the controls almost like COD mobiles controls,2
Poor game but the Lag was costed Because of server full,2
new season is trash,2
Too many updates that require multiple gigabytes of downloads. The other crappy part is the app stops downloading if your screen falls asleep. This has happened to me every time the app has been updated. Please fix this behavior. I realize it's normal for games to need large downloads bit it should be able to continue when the screen shuts off. And yes I've enabled all permissions and allowed whatever the app asked for.,2
 Lags too much ,2
Lag and unoptimized  The game crashes a lot,2
Epic games needs to fix the lag it's so bad,2
When I sign in it doesn't work 😑 Lags too much ,2
Not optimized well,2
When in the battle bus the fps is stable around 30 fps but when it about to drop its freeze and the fps is turn to 0-5 fps why epic please fix it i really want to enjoy this game smooth im using low graphics and 45% resolution and it keep lag,2
"Not letting me get in when i try to create a new account on my s7 cause I already had an account,if it had worked,i would have rated it 5 stars",2
Too laggy The game crashes a lot,2
 Lags too much  The game crashes a lot,2
The graphics are kinda bad I'd rate it a 4 or a 5 but if graphics weren't that bad I'd rate it higher also it's way to hard I go against console player,2
"Its playable alright but optimize your game ok. The controls are stupid you cant change the layout. Me typing that meaning that you need to fix it .Thats it. Thats all im asking now if that is too much too ask, I am sorry. I know im not the one who developed the game but please. you need to do something for us android gamers.",2
Its says device not officially supported an as son as i start playing the game keeps chopping to the end epics this games please fix this i stop playing pubg just for fortnite. Im using a Samsung A50 with 4gb memory an the games not running smooth 😩😩😩,2
Controls are worst. Developers shoul check cod mobile for quality of character control,2
It's not working when I'm trying to Login not working :(,2
"It took me two days to download the whole thing since it was 8+ gb of download. Following that, I had to make an account on Epic Ganes & do the whole syncing process that I hate. After all of this, you would just want to play the game. It took more than 5-10 minutes to load the game on my OnePlus 7T & it takes that amount of time everytime. But the main screen was pretty complicated. I didn't even understand the objective of the game as there no was proper guide. Honestly, just a waste of data",2
 The game crashes a lot It was bad until the wave bad gameplay,2
After a few weeks of playing the game won't open,2
The game is awesome but i cannot play fortnite in 60fps. I am using realme x2 pro which uses snapdragon 855+ chipset. Even when i lower to high or medium graphics i cannot shift to 60 fps. Its only supporting 20 to 30 fps. This phone actually supports 90hz games. Even the oneplus can play 60fps. Please fix this problem 🙏.,3
"Fortnite is one of the best games - for console, that is. Mobile Fortnite isn't great to play because it gets so laggy and frustrating when it comes to updates. It continually makes me update it until I have no space left on my phone whatsoever. But what I do like about it is that I am able to change my profile pic to my favorite skin in my locker for my friends to see.",3
I love Fortnite its a great game to play... But mobile Fortnite is terrible... For one your phone vibrates whenever you basically do anything. This makes it really uncomfortable to play. Fortnite mobile is also very very laggy. It takes forever to do even the simplest if things. Third the loading is soooo slow. I have the hardest of times just trying to get in. Please fix these small issues. Then this will be one of the best games!,3
"I've been playing this game since we had to go to epic games to install the game. The gameplay is fun and there's no denying that. But during this season whenever I play my first game of the day I get a terrible lag but later games I'm lag free. I play on the Samsung Galaxy s8, can you guys look into this?",3
"For Xiaomi Redmi Note 9s, first try is actually not satisfying because of the graphics. And also the controls are very sensitive. But i will fix the setting tho. Hmmm my suggestion is do a better job when it come to Android users. There are more players on the Android rather than the IOS. And also you have a very large space cap when it comes to storage. 6.9GB And the graphics is Low. Unlike the PUBG, COD they made a very good job. And can you please do it also. Thank you.",3
"This game is good, the gameplay etc. But i have a low graphics setting i cant even recognize the enemy when the enemy is far because the graphics is low even i have a device with 8 gb ram, Qualcomm Snapdragon 675, Andreno (TM) 612.. But anyways the game is good i hope the game can support more device that can play this game with a good graphics.",3
"Firstly the game does supports maximum graphics settings , but doesn't support 60 fps even in the lowest settings , controls are very bloaty. Secondly , I always die in one bullet even though my ping is below 50 Thirdly , Game doesn't support gyroscope aiming which would enhance the experience, Fourthly , The interface is hard to interact with because my device has a notch and rounded corners , and there is no option of display scaling . Last , It has voice chat glitch AndTeammates can't hear me",3
"The season 3 update kinda sucks. You see, I'm not a big fan of the whole flooded island situation. The battlepass and the skins that come with it are trash. Honestly hoping season 4 is better and s3 just started. Drain the water by the week. That will make fans happy.",3
"Played Fortnite since day 1 on PS4 and I love it. But! On mobile the controls are really bad and the game isn't optimized. I'm playing on a S10+ and I'm getting frame drops on medium with 50% resulotion, even though I should've been able to run the game at a constant of 120fps with that quality. Fix your damn game",3
"I love fortnite and im good at it but the only thing is, is that there is nothing higher than 30 fps. I play against ipad users on 120 fps which is not fair. I have the same internals as the samsung galaxy note 9. (6gb of ram, snapdragon 845). and that has 60 fps but my phone does not. I think they should at least add 45 fps. Btw the controls on this game are not that good. (please help support my channel it' name is S3G_CRASH.)",3
Ehh its fun...kinda if u like constant frame drops and lag then yes but for people looking for a fun game dont choose fortnite its addictive at first then u die then die then die some more and u want to delete the game btw people who play this game alot I am a 5 finger s4 player so don't think I'm just one of those people that play for 2 weeks and don't give the game a chance,3
I'm on mobile and when you first get on to it it takes a while to download but other than that it's pretty good. It lags sometimes but not much. Edit: it also kicks me out half the time so I'm changing my 4 star to a 3star.,3
"Played Fortnite on console since its release, decided to try it out on mobile. On MY phone(LG G7), the max FPS is 30 but it drops DRASTICALLY during fights, making it near impossible to live through anything. The controls aren't great, neither are the graphics even on Epic settings. Would be better with a controller if I wasn't used to the solid 60fps on my PS4 - going to 10-30fps is a change I will never appreciate. Would probably get higher ratings if it were better optimized for Android 😕👎",3
"It is a awesome game, but mobile takes 5-15 minutes to load up every time I want to play. It is also super laggy. If you have lots of time and good wifi your good to go, otherwise find a different game.",3
"Hello people who make fortnite. I have one issue. When ever i connect my xbox one controller the black one not the white xbox s controller. It always never seems to work. The wires are connected properly and the only buttons that dont work is ""left trigger"" and ""right trigger"" please fix this issue. Some other game i played ALL controls worked. If this issue is solved im sure alot of people will be pleased. Sincerely from a random person.",3
Epic I am having a problem in my game As soon as I open my game it says that downloads are not found even though I have downloaded the 7.2 gb files which were required to run the game. I hope that u would solve the problem and send sorry gifts for every mobile use who experienced this... For eg me My id is kilgore18006,3
Im using pocophone F1 and the only problem is the non availability of 60fps option for poco f1...even thought the phone is capable of running fortnite at constant 60 fps through custom rom and some tweaks.....the potential of this phone is high enought to handle 60fps....so please make this feature available asap...i'll rate 5 stars in return,3
Fortnite is fine. I do feel like they use A RIDICULOUS amount for skins and emotes. Who wants to pay $25 for a skin? I want a skin but not worth the money! And this game is gets more boring every day. This game is not worth your money. So if you want a skin or emote? That's your choice but it's a bad amount for one thing. Good luck 🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️ Also I cant even play because of the dumb set up!? I cant even use my oun account anymore! I need a new one now. Thanks a lot!🤦‍♀️,3
"I played on samsung galaxy A9, recently I just had notification saying ""an error occured when trying to connect to Epic servers. Please try again"" (BuildMetaDataDownloadError). What does this notification mean? Is the device no longer compatible with google play store or the device itself?",3
"This game is fun. I like all thing about this game, graphics, control, gameplay but game doesn't support motion (gyros) in Android only supports in iPhone. There are many peoples who have not iPhone to play fortnite. so they play in android just like me. So make sure to give motion update for android users also. Thankyou 👍😊",3
It's good and all but... when it came to season 13 I wanted/had to update it and it keeps asking me to update it sometimes/most of the time it will say ready to update on the free up space thing and I didn't even choose anything and I cant press okay/ready,3
"Before this was published on Google Play I was playing it very nicely but after publishing on Google Play I am kicked out of the bus for no reason , sometimes my games does not run, so I reinstalled game and now my whole hud is reset.Now I will have to waste time on it again.Please fix those issues or I will have to leave fortnite even I don't want to.",3
"Fun when you get the hang of the controls. I'm surprised there are graphics problems on a Pixel 3. Had at least 1 crash each time I try and play. Overall, glad it's on Android now.",3
"Fortnite (Version 12.61) Device : Vivo v11 Pro / vivo 1804 Specification : 6 GB RAM, with CPU of Qualcomm Snapdragon 660 and GPU of Adreno 512. Pros = Smooth Gameplay, No FPS Drop (Stable), No Lag. Cons = Always Force Close. Notes to Developer = Please fix the Force Close issues, it happens while it also downloading the rest of the datas.",3
Its a big pain in the ass to even sign up. I DIDN'T even play a match yet. Why the hell does Epic games make this a pain in the ass to work with. And why is Authentication so damn important,3
I've only had this game for a month or two and ever since I downloaded the new update on my phone (android) my game has been lagging alot and I'm connected to my wifi and I'm using the NA east server but in general the game is pretty good,3
I'd give it a 3 and a half because the controls I thing should be more easier and it's never sorted itself out there's always a bit that's glitched out but other than that I think Its a really good game.,3
Hello i have encountered a bug.Many Many times.When you are in creative the inventory vanishes.Although it isn't the best game ever.It is not the worst game though.I recommend this to skilled gamers that have good hand-eye coordination.In the end this isn't that bad.,3
"The control setup is awkward and hard to use on here, I decided to connect my Nintendo switch pro remote but then I discovered only ps3 remotes and xbox remotes are compatible. Honestly if they added the nintendo switch pro remote it would be a lot easier",3
THE FREAKING GAME WON'T EVEN LET ME LOG BACK IN!!! I've had it before but I thought the controlls were like everywhere so I deleted it but now I'm not able to use my console but it WON'T let me log back in!👎PLEASE FIX THIS!!!,3
Fortnite on mobile is very handy but the controls are atrocious! There is so many buttons and not only that it's optimised so weirdly! Connecting a controller is probably a better way to play fortnite mobile.,3
Really enjoyed playing the game with my son. But with new update released yesterday i have not been able to download in game update. Its gets to 50% and then starts again. Using a galaxy s9+,3
"Sometimes the game appears to be cropping up and lagging, then after that the entire sound of the game stops. This is happening to my Xiaomi poco F1. Please fix soon as soon possible.",3
I guess this is pretty good but I would not recommend because there is a bulk download at the start if u don't have a good internet connection I wouldn't recommend this game otherwise good game,3
Ok. It's really fun. But it's laggy asf when I'm driving and I'm playing fn there kicking me out. And the graphics are trassshhhhh asf. I think my tv from 80s have better graphics....😁,3
"Im glad that I could get this mobile considering that my laptop got ruined bc of fortnite over heating, but im using a samsung galaxy s7 as my main phone with the game on it and well I have to delete about all of my social media for it to even work on my phone and still then it takes kinda long to load",3
"The game use to he so smooth and playable, but now I'm dropping frames way too fast and lag like crazy, its u playable. Playing on a Galaxy s9, and hope to get atleast 40 to 60 frames on it.",3
I like this game a lot but whenever i go into public games or in lobbies i get 1 fps. But whenever i go in creative i get 30 fps. In public games it always sticks to 1 fps and its unplayable.,3
"This game is so buggy, even thought I have snapdragons 835 and 4 gb ram but I don't still playing it smoothly. Very best game but you have to fix it. This happen to my other friend",3
"It's good and all , but sometimes it lags out and then it's like an opportunity for someone to shoot you ,, but it's all good , the only think I can ask for is to make it less laggier",3
Overall a good game but the game has so many tryhards in it. If you plan on playing this you are gonna have to put some hours to be good at it.,3
the storm water is stupid if your in storm and its at a speed which you cant out run then your definitely dead because you cant pop a med or bandees soo... and plus every one said the map is flooded its not its just the storm that you can swim in,3
"The game just doesn't work! I sat at a screen for 30 minutes saying ""checking epic services queues"" three different times. I haven't bothered since.",3
Better after update. It isn't very laggy now. But says: device not officially supported. Please add support for Samsung Galaxy A50 with exynos 9610 processor.,3
Overall good gameplay and graphics for mobile. The one problem for me is that building is not the easiest and there are the occasional crashes.,3
Its awesome!! The best game just some lags it kicks me out of the game or in the middle for no reason...,3
It's a good game and all but I sometimes feel like epic games could've done much more about the graphics and should be available to other phones,3
It has a lot of buttons for controlling which makes this game a lot complicated and also the settings are also very complicated.,3
"Bug Report : Sometimes when playing, Controls are not working on sometime, then the game restart again. Need to start new match.",3
Disappointed. I've Redmi K20 Pro with Snapdragon 855 still no 60 fps and gameplay is not smooth. Game takes eons to load too. Hope you fix this with an update.,3
"Well on a phone it takes forever to update, but then it resets so it has to start over again, and it takes forever. I hate that bit And you have to pay for money. I mean why!",3
"I was going to going it up to 4 stars because lag was fixed, but then I started glitching. Now I am back to lag. Fix the lag and glitching, and maybe I will give you 4 stars. This is unacceptable 😠.",3
fortnite game is amazaing but when we get skins we need to pay and this is so anoying😖and the item shop sometimes the skins are not so beatiful please add beatiful skins in the item shop and when we need to buy skins without payment......😖😖😖,3
It doesnt download and shows the error that 'Available storage limit reached.' when i have a whole lot of space required .,3
The game is awesome but when I deleted the game because the game wont let me in the game will not let my old account log in I tried every pass email I have it still wont work PLS EPIC FIX YOUR GAME,3
"I love this game but there is too much bugs and so many things, if you can put the game on all the phone it will be better",3
"I downloaded fortnite today and when I opened after two hours, it shows problem connecting with the server and build metadata error. Please fix the problem",3
"Xbox LT & RT on controllers not registering! I'm trying to play with my elite 2 controller and the triggers aren't being registered at all, so I can't aim, build or shoot which is very upsetting Please fix",3
