content,score
New update adds glitch where you have to restartand the game crashes a lot and it won't let you click continue . Br glitch continues. Horrible glitch in battle royale. Game just stays repeating 2 framesand the game crashes a lot and crashes. Makes me restart the game to see if I get luckyand the game crashes a lot and reconnect. Most of the times to find out I'm dead bad optimisation,2
It was the best and the game crashes a lot and one of my favorite games before update but it has been Worst  now. *Takes too much time to open (I use oneplus 6T with 8 gb ram) *Connection loose automatically every min and the game crashes a lot and takes huge amount of time to connect back (i use fiber wifi so it's stable internet) *Takes time even to change or manipulate the loadout. Please check on these issues and try to solve it ASAP.,2
"The game it's self is  worst  but there's too many aim bot users/wall hackers. No matter how poor you are.. you could unload an entire mag at point blank range to the face of your opponent and they'll never die. Not to mention, you get shot once in the foot and die quick. Funny how that works.",2
"I updated recently! The game is fantastic. The only reason I gave it 2 stars is bacause I want developers to fix Indian server. It's too laggy. I don't know about other countries but when it comes to India, it is too laggy. Seems like lot of inactive users are active now. And everything is tremendously lagging!",2
I'm literally sorry to say that we are experiencing a  worst  error in call of duty mobile latest version...lucky board feature is not working.. it's not just my problem...it keeps saying u hv watched ads and next will be available after midnight... what's this cz i Haven't watched any ad since I updated this game 3 days ago... Plz fix it... it's annoying..... I hate   this game. The  optimisation of game is pretty bad😭😭😭😭😭😭,2
"Season 7 update not that  worst , lagging issue still there and map too big for 100 players ,instead released new map. Important is TANK is Broken , it cannot be destroyed by AR or Sniper it's take 4 to 5 rockets to destroy the tank, many players including myself play and survive till the very end and the game crashes a lot and killed by tank at the end, either fix the Tank health like others vehicles or remove the tank, game should be based on skills.",2
After updating the game many things have improved. THE main reason I rated 2 is because before updating the game I felt no lag but after updating it as enemy comes near the game lags and the ping suddenly goes high. I have fiber Wi-Fi so it is for sure not because of Wi-Fi. Please fix it 🙄😣,2
"After Season 7 update, microphone does not seem to work. I had to exit the game, remove the mic permission from settings. After restarting the game, the mic permission prompt comes, gave the permission. It works after that but after a game, it does not work again. Please fix this. bad optimisation",2
"It was an excellent game until last update. Battle royale started lagging way too much even though ping was 25. Also, the ninja skill got an update where it shows u where u can reach using it and where u can't. This is a problem because if u tap on the wrong location it takes time for you to be able to use it again",2
"Game was amazing up until the latest update. My ping lowered which is  worst , but the game hiccups like 10 times in one game, especially in rank. It's very frustrating and the game crashes a lot and causes me to die a lot. I use a Samsung Galaxy S8+ and have never had a big issue until now Lots of glitches",2
I was logged out of my account and the recovery email was never sent to me even though it said it was. I went to support and they didn't help me at all. Just gave me a auto reply to my support email. There is nothing on their support website either. I'm still locked out of my account and can't do a password recovery. If there is anyone who can help me please do I really enjoy this game bad optimisation,2
"To many hackers or so called Pro players which have an amazing accuracy and the game crashes a lot and jumps and slide like a monkey. If that's not enough is nearly impossible to participate in the second stage of the tournament as its very hard to find a team to join, If you ask WHY ???? well that's because there are to many "" PRO PLAYERS "" who qualified for the second stage and of course they don't want to further compete otherwise COD Mobile administration will discover them.",2
"it is glitching, I can't watch the ads to get a token, it says I've watched a ad today but I have not and it has been saying that for 2 days in a row. And there's to much hackers, Why won't you guys fix it. And you guys are purposely targeting me. Lags a lot and poor graphics  and bad performance",2
Game crashes during ranked match after the latest update and there is no option to connect back to the match. After that cod give a penalty of deducting 50 points and ban for 1 hour for no fault of ours. Please fix asap. Besides this the game and the game crashes a lot and graphics are awesome. Will increase the stars once this issue gets fixed.,2
I hate   playing this game but the only problems right now is the game freezes up loose all volume and the game crashes a lot and the game goes totally black to where you can't see anything but you can hear. Hopefully you will be able to fix this problem because alot of players get frustrated when they are playing and this happens Lots of glitches,2
"Mic integration is downright pathetic. Such a shame that a poor game like this has an silly Achilles point. The whole point of playing multiplayer is to talk and co-ordinate with team mates. With the latest update (06_12_2020, Rank S5) half the players can't hear!!",2
"Well, the game started off as poor. But, as the game is badly optimised started rolling, it has been degrading. For instance, the FPP mode in BR hangs a lot, the screen goes dark midway forcing you to force close the app. Even after updating to season 7, it stopped opening. Had to uninstall and reinstall.",2
Before i updated to the lastest version of this game my mic was working fine all this time. Only after i have updated my game my mics occasionally stops working whilst i am talking to my teammates which is a bummer due to the fact that this game is supposed to let us interact with our friends. Plz fix this issue immediately .,2
"It's a poor engine for multi pvp . It's not so poor if you are on android 10 as it black screens for those players. Based on experience, ranked matches become a pain in the.... to try and join. So forget the world championships! Don't take this game seriously and pease don't spend money on a broken game!",2
I hate the fact that if you have a ranked match they should put you with you rank no with other if your elite 1 dont pair me up with rookies 4 and 5 comon like comon sense if im elite 1 put me with elite 1 only no higher no lower and fix the mic problem it keeps turning off after each match i like the game but if it continues like this no control over the mic n putting people in other ranks that there not equal as one then ill move to another game.....,2
From session 7 update game is became very bad to play. The game is very much lagging and is hanging the mobile. The controller are not working after working at elite rank..it became more automatically changing the aim and running direction.... So 2 star rating for this new update...,2
What the heck is going on the the glitching and lagging??? This game was  worst  and smooth game play last season. It was awesome. Now all i get is constant lag. You have to fix this please and I'll give a five star rating.,2
URGENT IMPROVEMENT NEEDED: Fix the team communication: sometimes only one person can hear and the other can't and sometimes neither one can hear anybody (This is valid for MP and BR matches). Improve anti-cheat system (this should be a PRIORITY. COD Mobile is literally filled with cheats and hacks). Fix the game balancing system: Ranked matches (TDM for example) shouldn't end 50 x 5 or close to that. Fix game sounds (it's not right to hear someone's scream close when they are far away).,2
"Awesome game but BIG issues on the IPad. I enjoy playing call of duty mobile. I usually have been playing on my iPad, however since season 7 has been updated, I have had nothing but login problems since I have had the game. Really frustrating!!! Lags a lot and poor graphics  and bad performance",2
It's a fabulous game.. mind-blowing graphics...but after the new update it's bad but why ur firm is not correcting the old errors... whenever u got hit by a vehicle u would be jumping for 20 secs ... it's happening for so long..and manier times I start a multiplayer match and end up in middle of another...these things getting everyone irritated.. Lots of glitches,2
"Very bad. Update: I can not join a match at all currently due to ""unstable connection"". I have never had this issue before, I'm fact things have been so bad I purchased the pass and now I can not play.",2
"I very much enjoy this game, but everytime I update this nd it gets done, an error comes up says google play unable to complete the download nd then I had to uninstall it. Why cant u guys fix this once for all.. I spent time to reachup my levels bt this s*** makes me to start all over again... I am serusly not liking this.",2
Audio completely stops as soon as I plug in my headphones... There's nothing wrong with the headphones as they work with other applications... It's just as soon as I plug in and start playing call of duty mobile there's no audio output,2
"REVIEWS ON RECENT UPDATE 2020 1. CHAT window lag a lot, need optimization 2. So much annoying when REQUIRED MIC MESSAGE APPEAR, whosoever is behind this change doesn't have bad logic. Can't we turn on/off mics later?! 3. Teamup with HIGHER LEVEL SETTING is not working at all 4. Too much COLORFUL especially yellow 5. Still getting matched with rookie players 6. Last but most annoying, it's bad that teamup window is separated from chat but now we can't see player's RANK and it's so tiny. Lots of glitches",2
"Hello,me Devendra I am facing a lot of server issues despite of having a tower at a range of 850 meters Just cuz of server error I have to lose 70% games in OVERALL NO. OF GAMES Please if you can help me to provide a patch which can help everyone like me then I will be a lot praised from you Then also your game is a lot better than every Shooter Game in the world",2
The game freezes when in intense fights many times...and also the game play is sometimes get irritating the ping is always bad but the game stucks at many moment...sometimes the enemy kills me even when I am not in his target...sometimes even when hitting a lot of bullets to the enemy he never dies and my hp is 150 percent he kills me in just few bullets...and the sound server isn't working properly and many times not at all working...and this issues has been from season 1 and still on..,2
Honestly it's a  worst  game but the fact it literally showed me a deal for 890 coins for a pass and after buying it went up to regular price I'm pissed off. I was forced to buy two more little packages of coins just to get the pass. bad optimisation,2
"After the latest update, there is a huge problem in voice communication. Most of the time teammates were unable to chat over voice while in the lobby and in the game. Need this fix on priority.",2
The audio on voice chat is really bad and the voice chat function is pretty broken. Pressing the voice chat button causes some weird delay and disconnects a lot. Also there is no Zombies but strangely the load out options for zombies. Please add zombies again!,2
Hate   the game i do recomend but now thinking of it when i do play battle rayal my phone screen will turn black and then i would have to restart it and then when im playing on motiplayer it will lag really hard to the point that i have to stop and its not my phone cause i have full bars and lte is working fine bad optimisation Lots of glitches,2
"honestly just after the update I was very disappointed with BR, and MP, MP just downgraded, the old version was better and WAY more enjoyable, as well as BR, my screen blacks out, it lags, it takes longer to shoot, and etc. Lags a lot and poor graphics  and bad performance ",2
"Problems in voice chat, there is an echo when more than two players in a squad play in br, also In multiplayer most of the time can't hear our friends voice, it's really annoying, this problem has started since the may update.",2
It really sucks after the update......total lag...... can't even play one match with full satisfaction.....its not bad.......its not enough if you give such a huge 2gb update.......you guys must take care of these things tooo......if there is server problem how can i manage to enter the game...... though using a high speed network connection I'm facing this problem.....do something,2
"Y'all gotta fix the whole game, when someone shoots I lag like crazy and don't even have enough time to shoot back I have bad wifi connection so that's not the problem and y'all needa find a way to get rid of hackers quick there's a lot of aim bot and wall hacks even shows on the kill cams.",2
"Switched my review from 5 stars to 2 stars after #1 spending 20$ on a single repetitious crate draw and didnt get jack s***, and #2 there is ALOT of lagging lately. On WIFI and on a galaxy s11. Wich tells me is likely a lod issue. Please fix guys and I'll update my review:) bad optimisation",2
"Last update is a mess, microphone not working; sometimes it just dont let you fire to your enemy but he does hurt you; shots not making damage and so on, FIX THIS ASAP or make you a favor and go back to previous version.",2
"The most Worst  update ever... Not able to hear the team mates voices, unnecessary voices of killing and please set the default list to friends only or give us the permission to set it! The background music is so numb and dull, didn't expected that! bad optimisation",2
Awesome game would be a 5-star if they can fix the communication problem.. it is very frustrating that the sound is intermittent.. one moment all players can hear eachother the next all communication or portion thereof is lost.. bad optimisation,2
Do to have new characters u need to pay and for the weapons u might have to spend more than usual like godawm I'm buying video game weapons not realife ;( other thing battle royale lag please fix this I also had some Lags during the last tournament could of unlock much more but when ur screen turns black out on u or freezes what could u do only bad  worst  thing that's better than Pubg & free fire that u could win matches with out buying guns on the other hand the crates put u 4 every time always,2
"If I have unstable internet connection ok but if my net was working (fine)then why did the game/server not include me in the match And why are you deducting 50,60 xp from my rank I was pro 4 and because of this I'm in ranked protection it's too much strict , I can't grind rank properly now in MP and BR And I have to test in A.i matches if the game is not lagging and when I moved to rank then sometimes it starts lagging. Last season the rank xp deduction was like 25 or 30 xp A ->Plz fix this.",2
"I hate   this game, I've been playing it for a long time now...I'm using a samsung Galaxy s8 and since the update came out my game has been auto closing. Done everything i can to fix it...but no, is there something else i can do bad optimisation",2
"Bad Gamplay nice and smooth but I should still be able to choose higher graphics then low, esspecially when my phone an LG REBEL 4 has an amazing display, can you pretty please fix that? Even if it will slow down performance its better then no choice at all.",2
"Please don't update, new update is really bad. Especially the Tunisia map so big for cod kinda game. Seasonal is removed i don't know how to achieve cordite now. One vs one, two showdown etc are all removed. I think this update would bring down no. Of playing users.",2
"The game joins me in between multiplayer games where others have already proceeded in their score, even of tried you loose in them, this is a glitch in design.",2
The multiplayer is okay but when i linked my Activision account i didn't have any of my cod points bad optimisation,2
I would rate 5 star but I have a  worst  internet connection but it says I don't please fix the game It won't let me play,2
Whenever i turn the game on...a music starts playing. Its not the theme music and its so loud that nothing else can be heard!!! What is going on in COD,2
Movement joystick stuck in the middle of the game. So frustrating,2
 bad optimisation It is not working when i m taking it from share it why,2
OOOOHHHH NOT BAD bad optimisation,2
Bullets dont register I shoot the enemy over 20 times to kill him and the lagg is horrible ppl with alot of glitches this update but the Worst  is dysinc and bullet registration,2
"It's a very bad game but on season 5 when I update the game I lost 2,000 COD points and to the day of today I still haven't gotten my points back there customer service sucks ass honestly.",2
Plss enable max graphics option Lots of glitches,2
The new update sUcKs it way to big The graphics are not good,2
I am facing alot of issues with my mic... Not able to hear anything while Playing with my partners ... please fix this issue as soon as possible,2
Changing my rating after Update game has some kind of audio glitch with one plus devices. When I turn on microphone option game audio becomes inaudible.,2
Ok so from a five star rating I'm gonna give a two star now after many issues in the game it is not that fun like before the tank system dropping from master 4 to elite 1 was just horrible. Before me and my friends used to match up daily for more than 3 to 4 hours and now not even for an hour,2
"On this new update my phone (Redmi note 8 pro) Keeps on crashing when loading, while in the menu and while in a match. THIS NEVER HAPPENED BEFORE THIS UPDATE. GAME WAS ALWAYS FLUID AND STABLE RUNNING AT MAX GRAPHICS. Hope you can fix this ASAP because I purchased the new season pass and I cant even play.",2
"😞changing my review cause in latest season thers is major glitch in the AUDIO ,there's a certain annoying music in the background that you cannot shut no matter what, music continues in the match also. I have cleared cache and data, even reinstalled the game, restarted my phone and everything but it goes temporarily then comes back again. I'm so done with this, I'm actually deleteing the game with a heavy heart also the support team never responds, i emailed them and still no reply bad optimisation",2
Never use this app cause its made by Having bad optimisation and bad graphics,2
It was bad but dipointing that there is no zombies Lots of glitches,2
Hey developers I had an account with facebook and now its logged me off and saying that my acoount is linked to another device when it shouldn't be any advice? Please respond asap thanks and plus I had this game since it the first beta as well bad optimisation and mic issue ,2
"The ability to use wireless controllers is a bunch of b.s. It gives others an advantage, defeats the purpose of bieng a ""mobile game"", and seems it allows players to kill with 1 bullet, when I unload a full clip and they dont die. W.T.H? It's fun, but not when you play against a bunch of controller players and get annihilated.",2
 worst  game just to much players cheating lagging around game to stop others from killing them using controllers to play when it touch screen and the one I hate the most is people using aim programs to aim why they hold the fire button bad optimisation and mic issue,2
"After i updated it recently im unable to join any kind of matches like br mp n ranked matches. It shows reconnecting to game, failed to join match. I changed my wifi network, still it shows the same. I uninstalled it and installed it again but it doesn’t work. Infact my exp is being deducted continuously. Figure out the problem n let me know",2
"The game has a lot of issues that needs to be handled including the voice disconnection during team play in BR. Other than that, I am facing a problem in S7 where the lucky draw videos won't work.Every time I try to open it shows ""You have watched all the intel briefings for today”. bad optimisation and mic issue",2
"Controller support stopped working after I updated to Android 11 Beta. My phone is already paired to my wireless controller, but when I try to connect it in the controller settings, it's not doing anything. Will rate higher when it gets fixed. bad optimisation and mic issue",2
"Went from a 5 start to a two, why? Well it won't load. And my wifi and data are fineee bad optimisation and mic issue",2
This game pisses me off with the buffering all the time Lots of glitches,2
It's becoming bad with the new the game is badly optimised but the updated version is creating problem in voice chat with the friends and teammates and sometimes it stops unexpectedly.,2
ADS mechanics sucks bad optimisation and mic issue,2
In was thinking of buying the battle pass but I'm not since Auto fire is on no one can play like that bad optimisation and mic issue,2
"Since the last update, the game keeps crashing. It's very bad, it happens during a game and before I could reconnect, it already over. Please fix this.",2
The game keeps lagging,2
 bad optimisation and mic issue This game belongs to the users having premium pass ,2
This game has very bad graphic and it is very beautiful game.There are not very free skins.Also its very annony because I have bad internet at my home but it freeze or I should quit the game.Its not the internet false because my internet is fast but it is the game false.Pease fix these problems.,2
"I'm very DISAPPOINTED, make the high graphics option available, we as gamers need to decide if High graphics aren't bad for our phones, not you. I don't care if my phone overheats, I can buy another one,, let me enjoy this beautiful game please by making that option available 😢😢",2
Changing my review from 5star to 2 star becoz of glitches which are present in game. Evry time I am in match game satrted lagging stuck in same position and and started running from same positikn again and agin and some came and kill me. Its very worst experience evere happning with me in shooting game.,2
The installation takes Hours and it doesn't even download fix this before I move to pubg bad optimisation and mic issue,2
Please give some offer like 10 rupees The game is very bad,2
Very lagy even at 15ms after the update Lots of glitches,2
bad optimisation and mic issue  it ok The game is very bad,2
Keep kicking me out the game bad optimisation and mic issue The game is very bad,2
Too laggy 🙁😡 The game is very bad Lots of glitches,2
I run for 1 second then it teleports me back a second that happens atleast 1-3 times every game! I hear cod music and some other random music that loud that I can barely hear anything while in matches so I go off the app I still hear it then I close the app and it stops so I mess around with audio settings in cod does nothing so I closed the app again watched yt for about 2 hours then came back on cod and it was fine!?,2
UGHHH.. ever since the update there is a HUGE lag and it's driving me up the wall almost to the point I don't wanna play anymore and that'll be the case if this isn't fixed soon.. not worth the space in my phone if it continues which is sad because I actually hate   this game. PLEASE FIX ... LIKE NOW.,2
"Totally stupid that you won't update the game due to ""the current situation "" ..... what has that got to do with a game update? Now the free movies don't work?",2
I am not able to download this app bad optimisation and mic issue Lots of glitches,2
Reconnecting to the game... Every... Time… bad optimisation and mic issue The game is very bad,2
Add peek options plz XD bad optimisation and mic issue The game is very bad,2
"Very Very Bad..... 2GB update are complete but game is not open, i have lost my 2GB data Unessury...👎🏼",2
"Since the last update ... There had been few glitches.... Specially with the Mike and speaker. And it's lagging a bit... Please fix it. Have to restart or reload the again again and again .... Due to Mike and speaker issues, they don't work",2
Too many Bugs from this Season . Too many glitches. Leaving any vehicle results is sky diving and gets killed too by any random person. U could have earned 5 out of 5. But I lost too many games because of these bugs.😡. I am not happy with your performance this time. I have been playing the game since it was released and a premium player too.😡,2
Needs better and smoother graphics tho. Lots of glitches,2
"Con la Nueva Actualización, tengo autenticar todo el tiempo, verificando y esta nueva opción no tiene señal. Y algunas otras dificultades. Cuando se lanzó el Gamer versión beta, funcionaba mucho mejor. P. D. No puedo tener todo el tiempo abierto la cuenta con la que ingresó al juego, en mi caso es la del Face y verificar. No se donde radica el problema, pero es bastante molesto. Espro mejores actualización..",2
"Ever since the new update , the game just lags , glitches , prior to the update everything was ok ,never had problems till new installment ,",2
Stop updating this app every month!!!!!!!!!! The game is very bad Lots of glitches,2
bad optimisation and mic issue,2
fix your lucky bord glitch.,2
 The game is very bad  bad optimisation and mic issue,2
The app stops in between of the game.And I have to open it again.Pls fix it as soon as possible,2
"The update didn't make any sense, two shots and you're dead!! Not even time to move",2
I hate tdm on ranked it is so annoying and that is the only reason i quit playing ranked,2
The game is awesome but ....don't you think that 2.5 gb is too high?? The game is very bad,2
Two months in gameplays nice graphics nice but of course call of duty is made by a money hungry company the ranked mode is unplayable if u don't spend money sure people will swear with their lives that this game isn't pay to win it's either they haven't played ranked mode for long or they pay to play u get perks like 10 seconds speed boost in battle royal and ranked mode which is unattainable by free players 🙄 go ahead download spend ur time and when u realize it is pay to win u will remember,2
 The game is very bad  New missions and maps please,2
Hate   this game but since last season its really glitching a lot and a lot of bugs Turns off connection a lot Fix bugs and will give again 5 stars And now I can't even download it It's keeps crashing,2
After the update the game crash! bad optimisation and mic issue,2
Why does the hard point not reflect the number of kills added up between team? And sometimes when I look at the replay I'm not even hit when I die...,2
"They should really make this game a bit better,they changed so much stuff it sucks ass now",2
"Empeoró el juego, falla muy seguido al jugar. Falla la conexión por voz, esto teniendo bien el internet; nos saca del juego de repente; y, tiene más lag. No se juega a gusto.",2
Still lots of bugs like people shooting through walls and trip mines not going off bad optimisation and mic issue,2
With the newest update my game now crashes and freezes 2-7 times a day. also game de-sinc is at an all time high. so this means that most of the time I can't play properly. It's sad when I'm forced to take penalties because of this. This is the first time I've had the problems since I got the game her it was released in Canada in late July last year. And don't mention how many times I've been screwed in ranked by the voice channel's crashes. Went from being  worst  to atrocious in 1 update.,2
 The game is very bad I'm pissed off right now poor gameplay  and poor graphics,2
"Hello, there is a little problem. When i first started playing the game it was totally fine. Then today i logged in then after 10 seconds music started playing. Not the normal Call Of Duty music. The music was loud and i tried to go into settings and then turn off the sound, the music would not go away, and it keeps happening. Please fix this glitch/bug. Thank you.",2
"I hate   the game, but the mic problems are horrendous and practically every game on battle royale the game kicks me out and shuts down. This game has been taken over by pay to play. The more money you spend the more chance you have at winning. A really bad game that requires a LOT of attention. Also bring back zombies",2
"Once you rank up around level 110 or 120, its pretty much pay to win. People move at absurd rates and can kill you with 2 bullets while you unload an entire clip, even If you both have the same gun with attachments. Either that, or people are cheating. Game gets worse with every update and they're absolutely enormous. Game functions and looks fabulous, just not fun anyone due to this. Waste of storage as far as I'm concerned.",2
"The game is  worst  and that, but my phone just won't let me update the game. Please make the files smaller!",2
In this new update voice chat isn't working and there is too many glitches a sound just played in my game and it's not turning off i can call it worst update but i play the game in a low ping it is bad thing,2
The game will not load since the update bad optimisation and mic issue The game is very bad,2
Mics don't work most times in teams😔 Lags a lot and poor graphics  and bad performance  bad optimisation and mic issue,2
This is really getting stupid! How can you play when all it does freeze up! Just cancel this update and start over.,2
Could you please give better graphics to the huawei p30 lite its capable of higher graphics then  low Lots of glitches,2
"I've been playing this game for a fair few months now, and, at first, I liked it, even to the extent where I paid money for the battle pass (something I rarely do on any mobile game). Unfortunately, since the most recent update, I've not played a single game where I haven't experienced frequent connection issues, and in most cases, got my game time cut short by being killed while waiting to reconnect to the game, and the more this happens, the more tempting that ""uninstall"" button becomes.",2
Fix the goddamn matchmaking system of your game. Stop putting master 3 players against master 5 and legendary players. bad optimisation and mic issue,2
"It gets to 4% and then says there's an error. I have enough storage and the wifi is bad, but it hasn't been letting me install it for a while.",2
Matchmaking is not fair. Gameplay is bad but who spends more money gets an unfair advantage 😞 Lots of glitches,2
I hate   the game but some glitches are so annoying like mic problem and all.. Fix it. The game is very bad,2
it got lots of problem in audio while playing BR or MP in season 7.Lags a lot and poor graphics  and bad performance,2
The game keeps crashing on my Samsung A30 even after I updated to android 10 ... what do I do ... it's frustrating not to be able to play because the game keeps crashing ....,2
It takes too long to download and you have to deleat all you'er apps its abad game thoghe...👿👿👿👿👿😡😡😡😡😡😡😉😉😉😉😉😉😤😁,2
"Everything is bad on this game, but the unfair gameplay and the ability to use an external controller is not right to the ones who are on a phone or tablet. Isn't that the point of this being a mobile game?",2
"I hate   the game but the background music is too loud and still plays during game play, I tried muted it but won't work, please fix. Lots of glitches",2
It's fun and really useful for when I'm bored but it keeps crashing and lagging way to much and now it's just getting so bad that I can barely play a single round with bad gameplay and now I can't even shoot or aim fast without much lag I'm having they still need to work on the lag and all I go up against are hackers they need to fix that,2
The game is very lagging after d update Lags a lot and poor graphics  and bad performance ,2
Nice controls but lags out horribly sometimes especially on certain games modes. The game has nothing but bots so if u think ur playing against other people ur not it's just AI. But overall the game is ok,2
"Get rid of Skill based matchmaking in normal multiplayer please, it really ruins the fun. The game is very bad Lots of glitches",2
My meaning is not to say that the is not a fantastic game but it's grafix is low that's why I have given 2 Stars,2
 Lots of glitches Lags a lot and poor graphics  and bad performance ,2
This game is marvelous and the best poor game of shooting. But sometimes it lags that will irritates you and it's big the game is badly optimised come very fast and i personally liked its 3 version it also had zombie mode but time changes everytime.,2
After the update I am not able to update my game it get stuck at 59% and I tried re installing it and boom I can't install the game also Please help.....,2
All over bad but update is too much big..some time bigger then main game... Sometime lag due to large data.. Need to develop seperate game for bettle royal and multiplayer game.,2
"Lags a lot and poor graphics  and bad performance. The new update is taking more than 2 gb space and I don't have that much space on my tablet. Please help me, what to do. Lots of glitches",2
"😠😠🙏🙏There is a huge network bug right now even when I'm using a fast internet its slows down very much, i sometimes even get upto 212 pings. Please please fix it. Apart from this, this is the  worst est game I have ever played in my mobile, literally the best game you can get on your mobile devices. Thank you Activision for making this game. Call of Duty have always been near and dear to my heart and getting it on mobile is the dream come true for me. Thank you.",3
"Re-writing the review as the game has improved extremely well. I've been a regular player since season 1 & love  d every thing the game has put out for the players. But the one & only problem I have been facing is the game audio , especially in BR. Sometimes you hear random screams of players dying who are nowhere around you , & at other times you won't hear a single sound of an enemy which is right next to you or behind you. Other than that , the Best Mobile Game Out There In My Opinion !",3
There's a glitch in the game that doesn't allow me to maybe move forward or anything in certain times of the game. I would even clear the cache and unnecessary data on the app however it still would have the glitch. It's so bad it definitely costs me a lot of my games. If not for that if give a 5 star. But it's so bad it makes a person consider going to PupG.,3
"worst  game, graphics and lots of game modes. But VTOL and Goliath are overpowered as hell. I think reducing their duration and adding limited ammo to them will balance them. Also, there are always people who left the match in ranked mode that's why I lost most of my matches. Plus why won't you add real players to the game instead of bots? Some of em have the same name and easy to recognize. Because they only get 1-2 kills in the whole match. This is terrible",3
"This has got me hooked! Update 1: the season 7 update shows that they listen to the users! The practice map was much needed and here it is now. Waiting for the new BR maps. There are few issues though. Main problem is that the game just force closes randomly, even while simply navigating through the menus. Probably something that could be fixed in a later update. Update 2: Force closes twice in the same multiplayer match now. Ratings go downy!",3
"I am sharing my experience with call of duty mobile. I don't like the fact that people will shoot at me and the bullets will be close to me and I die. You should only die when the bullets hit you. I also do not like the fact that the battle royale glitches out and it will make me die. Also if you could add more maps to frontline. I hope you recieve my review, thank you.",3
"The game is just awesome, the consistent upgrades, the continuous seasons.... It's  worst ! I had a problem signing in for the last few days with the whole ""Authorisation Error"" stuff but I managed to resolve it after crying to Support about it. If this game needs any improvement, it'll have to be the support department of it. Too many unresolved issues and without any answers. Solve that bad optimisation and mic issue",3
"This game is awesome. I love   the graphics, I love   how smooth it is, I love   the game modes, but I don't like the lag. Even if I have  worst  internet connection, I start lagging out of no where. Also, I don't like the way how you get to use a controller. It gives less advantages to the people who aren't using one, which is pretty unfair. 1v1 is bad, but like I said, you get to use a controller. The other guy gets more of an advantage by using a controller. This is why I gave this game 3 stars.",3
"worst  and the most wonderful fulfilling game that I have played in a longtime, but after playing for a while it's start to freeze up a lot,blank out and jump off the game,recently I have reach level 20 and the game just crash and I lose my entire profile and have to be installing it back and start all over again, I would give it the 5 stars but these problems need fixing first,this new update is rubbish,it doesn't deserve a five start,first you guys make us have to start over all again",3
"It might be the best first person shooter. The transitions and controls are smooth. The graphics and movement is also bad. But the game is also full of glitches, crashes, and network errors. Please improve these problems in the the game is badly optimised. Edit: just sell your game to Tencent if you can't handle the servers. Bloody network drops by 1 point, and the game starts reconnecting. bad optimisation and mic issue",3
"I'm currently facing issues with Season 7 update, ping issue (Sudden rise in ping on a stable internet connection, and I have tired on multiple connections as well) and delayed resignation of shots in BR, sometimes I'm not able to see my own operator or any others, I have to restart the whole app during the BR match. And one of my friends has also informed me of same bug and issue. I hope this gets fixed soon.",3
"Worst update ever. There are cheaters abroad throughout this already glitchy game. Especially seeing thru walls. Kick these people out only to have them return. And aim-bot is just pathetic. Man up get down or lay down. Sniper rifles might as well be lightsabers. Overpowered power overly. Everybody's a sniper now? Rank bums. Stop mixing the poor with the wack. However you can't knock the maps. Too much animation. But most characters, guns, passes, etc... are awesome. It's still a doable game yo.",3
I would have given this app a 10 star if not for the consequent lagging. Sometimes I feel like slmming my phone on the floor. Even in the season 7 update they didnt even fix the lagging issues. I live this game. This us the only game I can sit down and play since in my life but it needs to fix lagging i love it my character will be moving back if I'm going forward. COD mobile if u fix this I will give it a 5 star. Thank u,3
"This is really poor game interms of graphics and game modes and everything... But after the last two major update..Game is filled with bugs... most important one is Not able to hear other friend during match or pre match and in various modes ,suddenly u wil be left alone and u cant see anyone else... i can just keep on saying about the bugs.. unless u clear the bugs ,in very soon time ...everyone will stop playing this game for sure...",3
"Poor afternoon, playing your game. Until the last update, everything was fine, but after the last update, the game started to close for no reason, it can close while I'm in the game menu, or already in battle, but steadily without any warnings closes. Played on the oneplus 5t android 9 smartphone, thank you in advance! bad optimisation and mic issue",3
"I gave those three stars right now get so awesome game I love   you I'm very addicted to it I even played the original in completed the whole game now let's get you why I gave 3 stars here, 1) When moving through boards glitch and you end up in a different area or somebody's coming after you and it will glitch and then they end up shooting you because you're not able to grab your gun at all because the screen freezes, 3.) soon as I start a new game I'm already dead and have to wait to respawn.",3
"I been facing problems since last week. Overall the game is good, but it keeps disconnecting!! My player wont pickup loot , enemies & teammates keep dissappearing as a glitch!! Tried clearing my cache bt dsnt solves the problem & I hv to restart game to get back to normal. This ruined my gaming experience since last week. Please solve the problem!!!",3
It's an awesome game with very . The  game is having good graphics and gameplay is awesomegraphics. I also felt it better than pugb mobile. The only problem that I found now is that the voice chat doesn't work properly. Sometimes I am not able to hear my friends or they can't hear me. So plz fix that. The new update is so glitched that when ever I play hardpoint rust all the enemies spawn behind me and they keep on killing me. So fix that plz otherwise it will be so annoying to play this game.,3
"They fixed the smoke grenades, the amount of credit store items, and it doesn't kick me out of the game anymore. However, there's still the issue that every time that we get a camo, it's a completely different gun unlike the settings for the BR guns. It would be a lot better if we didn't have to spend so many xp cards on every camo. Every camo should be organized into the gun that it is. Like the BR gun settings except that we have our attachments that we've unlocked so far for the gun.",3
"It's very addictive! Great graphics, good social interactions, and the game is badly optimised features to keep interests. The only issue I've found so far would be the lagging which caused me to die a repeated amount of times in battle royale on excellent wifi. There shouldn't be that much lagging and on a regular basis. Other than this, the game is amazing.",3
